브랜드,SKU ID,SKU 명,등록가,pid,iid,vid,url,플래그,메모
윰,48824112,윰스 빈티지 레트로 A5 가죽커버 유선노트 + 펜 세트 그린 1개,8960,,,90774887522,https://www.coupang.com/vp/products/8250175575?itemId=23750366246&vendorItemId=90774887522,,
윰,48825609,윰스 A4 서류 13칸 바인더 파일백 피치+바닐라 2개,9770,,,90775025931,https://www.coupang.com/vp/products/8250206611?itemId=23750513003&vendorItemId=90775025931,,
윰,49077903,윰스 대용량 마카펜 연필꽂이 8칸 다용도 데스크 정리함 옐로우 1개,10900,,,90827921657,https://www.coupang.com/vp/products/8262515248?itemId=23804030020&vendorItemId=90827921657,,
윰,49077902,윰스 대용량 마카펜 연필꽂이 8칸 다용도 데스크 정리함 블루 1개,10900,,,90827921656,https://www.coupang.com/vp/products/8262515248?itemId=23804030017&vendorItemId=90827921656,,
윰,49077901,윰스 대용량 마카펜 연필꽂이 8칸 다용도 데스크 정리함 핑크 1개,10900,,,90827921655,https://www.coupang.com/vp/products/8262515248?itemId=23804030014&vendorItemId=90827921655,,
윰,49458161,윰스 A4 60매 클리어파일 핑크 2개,8990,,,90906941157,https://www.coupang.com/vp/products/8283816090?itemId=23884100108&vendorItemId=90906941157,,
윰,49458159,윰스 A4 60매 클리어파일 스카이 2개,8990,,,90906941142,https://www.coupang.com/vp/products/8283816090?itemId=23884100104&vendorItemId=90906941142,,
윰,49458160,윰스 A4 60매 클리어파일 애플민트 2개,8990,,,90906941151,https://www.coupang.com/vp/products/8283816090?itemId=23884100106&vendorItemId=90906941151,,
윰,49998278,윰스 미술 물감 팔레트 10칸 색상혼합 4종 2개,7530,,,91001446468,https://www.coupang.com/vp/products/8310629064?itemId=23980263935&vendorItemId=91001446468,,
윰,50120766,윰스 펜케이스 문구 필통 학용품 수납 정리함 투명 2개,8370,,,91022094367,https://www.coupang.com/vp/products/8316466182?itemId=24001247289&vendorItemId=91022094367,,
윰,50371487,윰스 해피벌스데이 부모님 생신축하 티슈형 용돈박스 로즈골드 1개,8990,,,91057270611,https://www.coupang.com/vp/products/8326488663?itemId=24036956146&vendorItemId=91057270611,,
윰,50371488,윰스 해피벌스데이 부모님 생신축하 티슈형 용돈박스 블랙골드 1개,7980,,,91057270630,https://www.coupang.com/vp/products/8326488663?itemId=24036956148&vendorItemId=91057270630,,
윰,50748357,윰스 텀꾸 탑꾸 DIY 파츠 대용량 랜덤 믹스 50g 세트 오렌지,5900,,,91146474602,https://www.coupang.com/vp/products/8351364497?itemId=24127431270&vendorItemId=91146474602,,
윰,50748359,윰스 텀꾸 탑꾸 DIY 파츠 대용량 랜덤 믹스 50g 세트 스카이,5900,,,91146474620,https://www.coupang.com/vp/products/8351364497?itemId=24127431278&vendorItemId=91146474620,,
윰,50748360,윰스 텀꾸 탑꾸 DIY 파츠 대용량 랜덤 믹스 50g 세트 옐로우,5900,,,91146474631,https://www.coupang.com/vp/products/8351364497?itemId=24127431280&vendorItemId=91146474631,,
윰,50748362,윰스 텀꾸 탑꾸 DIY 파츠 대용량 랜덤 믹스 50g 세트 핑크,5900,,,91146474648,https://www.coupang.com/vp/products/8351364497?itemId=24127431285&vendorItemId=91146474648,,
윰,50748364,윰스 텀꾸 탑꾸 DIY 파츠 대용량 랜덤 믹스 50g 세트 레드,5900,,,91146474670,https://www.coupang.com/vp/products/8351364497?itemId=24127431287&vendorItemId=91146474670,,
윰,51553878,윰스 스탠리 텀블러 텀꾸 데코 장식 5종 세트 블랙 1세트 FREE,8900,,,91313984097,https://www.coupang.com/vp/products/8404891849?itemId=24297973798&vendorItemId=91313984084,,
윰,51553884,윰스 스탠리 텀블러 텀꾸 데코 장식 5종 세트 핑크 1세트 FREE,8900,,,91313984121,https://www.coupang.com/vp/products/8404891849?itemId=24297973802&vendorItemId=91313984121,,
윰,51553880,윰스 스탠리 텀블러 데코 체인 장식 세트 화이트 1세트 FREE,14900,,,91313984416,https://www.coupang.com/vp/products/8404891917?itemId=24297973989&vendorItemId=91313984416,,
윰,51553886,윰스 스탠리 텀블러 데코 체인 장식 세트 핑크 1세트 FREE,14900,,,91313984468,https://www.coupang.com/vp/products/8404891917?itemId=24297974000&vendorItemId=91313984468,,
윰,51553882,윰스 스탠리 텀블러 데코 체인 장식 세트 핫핑크 1세트 FREE,14900,,,91313984438,https://www.coupang.com/vp/products/8404891917?itemId=24297973993&vendorItemId=91313984438,,
윰,51553890,윰스 스탠리 텀블러 데코 체인 장식 세트 옐로우 1세트 FREE,14900,,,91313984507,https://www.coupang.com/vp/products/8404891917?itemId=24297974007&vendorItemId=91313984507,,
윰,51553883,윰스 스탠리 텀블러 데코 체인 장식 세트 블루 1세트 FREE,14900,,,91313984447,https://www.coupang.com/vp/products/8404891917?itemId=24297973994&vendorItemId=91313984447,,
윰,51553881,윰스 스탠리 텀블러 데코 체인 장식 세트 퍼플 1세트 FREE,14900,,,91313984427,https://www.coupang.com/vp/products/8404891917?itemId=24297973991&vendorItemId=91313984427,,
윰,51553888,윰스 스탠리 텀블러 데코 체인 장식 세트 연핑크 1세트 FREE,14900,,,91313984494,https://www.coupang.com/vp/products/8404891917?itemId=24297974005&vendorItemId=91313984494,,
윰,51553885,윰스 스탠리 텀블러 데코 체인 장식 세트 그린 1세트 FREE,14900,,,91313984455,https://www.coupang.com/vp/products/8404891917?itemId=24297973997&vendorItemId=91313984455,,
윰,51553887,윰스 스탠리 텀블러 데코 체인 장식 세트 블랙 1세트 FREE,14900,,,91313984483,https://www.coupang.com/vp/products/8404891917?itemId=24297974003&vendorItemId=91313984483,,
윰,51998420,윰스 돈폭탄 폭죽 서프라이즈 용돈박스 옐로우 1개 1세트,8900,,,91309313889,https://www.coupang.com/vp/products/8403682979?itemId=24293223714&vendorItemId=91309313889,,
윰,53039847,윰스 이벤트 풍선 일반 혼합색상 50개,2635,,,91432955483,https://www.coupang.com/vp/products/8441790041?itemId=24418502597&vendorItemId=91432955483,,
윰,53039849,윰스 빈티지믹스 이벤트풍선 혼합색상 50개,3900,,,91432955602,https://www.coupang.com/vp/products/8441790076?itemId=24418502769&vendorItemId=91432955602,,
윰,53039416,윰스 이벤트 풍선 투명 100개,6500,,,91435682792,https://www.coupang.com/vp/products/7389897745?itemId=24421292665&vendorItemId=91435682792,,
윰,53083991,윰스 생일파티 포토프레임 가면 카네이션 1개,6500,,,91441326231,https://www.coupang.com/vp/products/8444202362?itemId=24427023905&vendorItemId=91441326231,,
윰,54397667,윰스 비즈팔찌 반지 DIY 키트 24색 비비드 1개,7900,,,91612671531,https://www.coupang.com/vp/products/8499018039?itemId=24601178523&vendorItemId=91612671531,,
윰,54397668,윰스 비즈팔찌 반지 DIY 키트 24색 파스텔 1개,7900,,,91612671542,https://www.coupang.com/vp/products/8499018039?itemId=24601178524&vendorItemId=91612671542,,
윰,54397669,윰스 파스텔 컬러 비즈팔찌 반지 DIY 키트 24색 1개,7900,,,91612671511,https://www.coupang.com/vp/products/8499018031?itemId=24601178512&vendorItemId=91612671511,,
윰,54457890,윰스 3공 키링 미니 포카바인더 블루캣 1개 10매,6500,,,91620278333,https://www.coupang.com/vp/products/8501188828?itemId=24608944339&vendorItemId=91620278333,,
윰,54457891,윰스 3공 키링 미니 포카바인더 체리베어 1개 10매,6500,,,91620278353,https://www.coupang.com/vp/products/8501188828?itemId=24608944340&vendorItemId=91620278353,,
윰,54457887,윰스 보호필름 프리미엄 포카 탑로더 대용량팩 화이트 50개,9900,,,91620278232,https://www.coupang.com/vp/products/8501188785?itemId=24608944072&vendorItemId=91620278232,,
윰,54457894,윰스 캐릭터 키링 포카홀더 케이스 그린 1개,8900,,,91620278360,https://www.coupang.com/vp/products/8501188839?itemId=24608944369&vendorItemId=91620278360,,
윰,54457895,윰스 캐릭터 키링 포카홀더 케이스 화이트 1개,8900,,,91620278364,https://www.coupang.com/vp/products/8501188839?itemId=24608944371&vendorItemId=91620278364,,
윰,54457886,윰스 투명 포카 탑로더 대용량팩 퍼플 50개,7900,,,91620278254,https://www.coupang.com/vp/products/8501188792?itemId=24608944122&vendorItemId=91620278254,,
윰,54457885,윰스 투명 포카 탑로더 대용량팩 화이트 50개,6900,,,91620278247,https://www.coupang.com/vp/products/8501188792?itemId=24608944121&vendorItemId=91620278247,,
윰,54461758,윰스 리모콘 정리 다용도 티슈 케이스 래빗 그레이 1개,10500,,,91623183957,https://www.coupang.com/vp/products/8501959379?itemId=24611889183&vendorItemId=91623183957,,
윰,54461754,윰스 리모콘 정리 다용도 티슈 케이스 베이직 화이트 1개,9900,,,91623183934,https://www.coupang.com/vp/products/8501959378?itemId=24611889178&vendorItemId=91623183934,,
윰,55220216,윰스 마카롱 풍선 25cm 믹스 세트 100개입 드림라이트 1개,6450,,,91712184708,https://www.coupang.com/vp/products/8533708905?itemId=24702571682&vendorItemId=91712184708,,
윰,55220217,윰스 마카롱 풍선 25cm 믹스 세트 100개입 러브미스트 1개,6450,,,91712184714,https://www.coupang.com/vp/products/8533708905?itemId=24702571685&vendorItemId=91712184714,,
윰,55220215,윰스 마카롱 풍선 25cm 믹스 세트 100개입 러블리윈드 1개,6450,,,91712184700,https://www.coupang.com/vp/products/8533708905?itemId=24702571680&vendorItemId=91712184700,,
윰,55220213,윰스 마카롱 풍선 25cm 믹스 세트 100개입 로맨틱데이 1개,6450,,,91712184686,https://www.coupang.com/vp/products/8533708905?itemId=24702571677&vendorItemId=91712184686,,
윰,55220220,윰스 마카롱 풍선 25cm 믹스 세트 100개입 민트하모니 1개,5950,,,91712184736,https://www.coupang.com/vp/products/8533708905?itemId=24702571692&vendorItemId=91712184736,,
윰,55220221,윰스 마카롱 풍선 25cm 믹스 세트 100개입 스위트캔디 1개,5950,,,91712184743,https://www.coupang.com/vp/products/8533708905?itemId=24702571693&vendorItemId=91712184743,,
윰,55220218,윰스 마카롱 풍선 25cm 믹스 세트 100개입 파라다이스 1개,6450,,,91712184721,https://www.coupang.com/vp/products/8533708905?itemId=24702571688&vendorItemId=91712184721,,
윰,55220214,윰스 마카롱 풍선 25cm 믹스 세트 100개입 파스텔드림 1개,6450,,,91712184695,https://www.coupang.com/vp/products/8533708905?itemId=24702571678&vendorItemId=91712184695,,
윰,55220223,윰스 마카롱 풍선 25cm 믹스 세트 100개입 파스텔정원 1개,5950,,,91712184770,https://www.coupang.com/vp/products/8533708905?itemId=24702571698&vendorItemId=91712184770,,
윰,55220212,윰스 마카롱 풍선 25cm 믹스 세트 100개입 페어리가든 1개,6450,,,91712184681,https://www.coupang.com/vp/products/8533708905?itemId=24702571676&vendorItemId=91712184681,,
윰,55167603,윰스 마카롱 풍선 25cm 믹스 세트 100개입 1세트 퓨어화이트,5950,,,91704297351,https://www.coupang.com/vp/products/8528981332?itemId=24694550801&vendorItemId=91704297351,,
윰,55220219,윰스 마카롱 풍선 25cm 믹스 세트 100개입 핑크블라썸 1개,5950,,,91712184726,https://www.coupang.com/vp/products/8533708905?itemId=24702571690&vendorItemId=91712184726,,
윰,55217439,윰스 청첩장 씰링스탬프 스티커 18p 민트에메랄드 1개,5900,,,91711974278,https://www.coupang.com/vp/products/8533651220?itemId=24702353567&vendorItemId=91711974278,,
윰,55217434,윰스 청첩장 씰링스탬프 스티커 18p 사파이어블루 1개,5900,,,91711974255,https://www.coupang.com/vp/products/8533651220?itemId=24702353555&vendorItemId=91711974255,,
윰,55217437,윰스 청첩장 씰링스탬프 스티커 18p 옐로우베이지 1개,5900,,,91711974266,https://www.coupang.com/vp/products/8533651220?itemId=24702353561&vendorItemId=91711974266,,
윰,55217440,윰스 청첩장 씰링스탬프 스티커 18p 화이트라벤더 1개,5900,,,91711974282,https://www.coupang.com/vp/products/8533651220?itemId=24702353569&vendorItemId=91711974282,,
윰,55217432,"윰스 청첩장 씰링스탬프 스티커 3종 54p 타입A 1세트, 혼합색상",9740,,,91711974090,https://www.coupang.com/vp/products/8533651156?itemId=24702353388&vendorItemId=91711974090,,
윰,55217433,"윰스 청첩장 씰링스탬프 스티커 3종 54p 타입B 1세트, 혼합색상",9810,,,91711974094,https://www.coupang.com/vp/products/8533651156?itemId=24702353390&vendorItemId=91711974094,,
윰,60954833,윰스 린넨 편지봉투 3p + 편지지 10p + 실링스티커 3p 세트 일반 화이트 1세트,4300,,,92688113507,https://www.coupang.com/vp/products/8818859852?itemId=25699043519&vendorItemId=92688113507,,
윰,60943620,윰스 린넨 편지봉투 3P+편지지 10P+실링스티커 3P 1세트 일반 버건디,4300,,,92681029759,https://www.coupang.com/vp/products/8818859852?itemId=25699043519&vendorItemId=92688113507,,
윰,61625863,윰스 미니 비밀 금고박스 저금통 블랙 1개,9900,,,92846508006,https://www.coupang.com/vp/products/8866670539?itemId=25860194406&vendorItemId=92846508006,,
윰,61625864,윰스 미니 비밀 금고박스 저금통 핑크 1개,9900,,,92846508024,https://www.coupang.com/vp/products/8866670539?itemId=25860194409&vendorItemId=92846508024,,
윰,61625865,윰스 미니 비밀 금고박스 저금통 스카이민트 1개,9900,,,92846508047,https://www.coupang.com/vp/products/8866670539?itemId=25860194414&vendorItemId=92846508047,,
윰,61625866,윰스 미니 비밀 금고박스 저금통 그레이 1개,9900,,,92846508064,https://www.coupang.com/vp/products/8866670539?itemId=25860194417&vendorItemId=92846508064,,
윰,61625867,윰스 미니 비밀 금고박스 블랙 1개,18100,,,92846507942,https://www.coupang.com/vp/products/8866670516?itemId=25860194320&vendorItemId=92846507942,,
윰,61625868,윰스 미니 비밀 금고박스 블루 1개,18100,,,92846507968,https://www.coupang.com/vp/products/8866670516?itemId=25860194321&vendorItemId=92846507968,,
윰,61625869,윰스 미니 비밀 금고박스 그레이 1개,18900,,,92846507989,https://www.coupang.com/vp/products/8866670516?itemId=25860194323&vendorItemId=92846507989,,
윰,61625870,윰스 미니 개인 비밀금고 저금통 화이트 1개,22560,,,92846508007,https://www.coupang.com/vp/products/8866670540?itemId=25860194407&vendorItemId=92846508007,,
윰,61625871,윰스 미니 개인 비밀금고 저금통 핑크 1개,22490,,,92846508027,https://www.coupang.com/vp/products/8866670540?itemId=25860194410&vendorItemId=92846508027,,
윰,61625872,윰스 미니 개인 비밀금고 저금통 스카이 1개,22560,,,92846508048,https://www.coupang.com/vp/products/8866670540?itemId=25860194415&vendorItemId=92846508048,,
윰,61625873,윰스 미니 개인 비밀금고 저금통 블랙 1개,22490,,,92846508059,https://www.coupang.com/vp/products/8866670540?itemId=25860194416&vendorItemId=92846508059,,
윰,61645483,윰스 행운 응원 메시지 카드+봉투 세트 네잎클로버 8개,7500,,,92855843902,https://www.coupang.com/vp/products/8868508049?itemId=25869662559&vendorItemId=92855843902,,
윰,61645484,윰스 행운 응원 메시지 카드+봉투 세트 네잎클로버 20개,10500,,,92855843918,https://www.coupang.com/vp/products/8868508049?itemId=25869662561&vendorItemId=92855843918,,
윰,61645495,윰스 감성 유화 일러스트 미니카드+봉투 세트 생일축하 핑크 8개,5000,,,92855845192,https://www.coupang.com/vp/products/8868508511?itemId=25869664460&vendorItemId=92855845192,,
윰,61645496,윰스 감성 유화 일러스트 미니카드+봉투 세트 생일축하 블루 8개,5000,,,92855845222,https://www.coupang.com/vp/products/8868508511?itemId=25869664464&vendorItemId=92855845222,,
윰,61645506,윰스 감성 유화 일러스트 미니카드+봉투 세트 생일축하 핑크 20개,8700,,,92855845426,https://www.coupang.com/vp/products/8868508511?itemId=25869664495&vendorItemId=92855845426,,
윰,61645507,윰스 감성 유화 일러스트 미니카드+봉투 세트 생일축하 블루 20개,8700,,,92855845438,https://www.coupang.com/vp/products/8868508511?itemId=25869664497&vendorItemId=92855845438,,
윰,61645508,윰스 빈티지 메세지 카드+봉투+스티커 세트 하트리프 8개,5000,,,92855844421,https://www.coupang.com/vp/products/8868508266?itemId=25869663597&vendorItemId=92855844421,,
윰,61645510,윰스 빈티지 메세지 카드+봉투+스티커 세트 그린리프 8개,5000,,,92855844445,https://www.coupang.com/vp/products/8868508266?itemId=25869663601&vendorItemId=92855844445,,
윰,61645512,윰스 빈티지 메세지 카드+봉투+스티커 세트 잎사귀 8개,5000,,,92855844461,https://www.coupang.com/vp/products/8868508266?itemId=25869663605&vendorItemId=92855844461,,
윰,61645513,윰스 빈티지 메세지 카드+봉투+스티커 세트 하트리프 20개,12800,,,92855844481,https://www.coupang.com/vp/products/8868508266?itemId=25869663608&vendorItemId=92855844481,,
윰,61645514,윰스 빈티지 메세지 카드+봉투+스티커 세트 그린리프 20개,12800,,,92855844495,https://www.coupang.com/vp/products/8868508266?itemId=25869663612&vendorItemId=92855844495,,
윰,61645515,윰스 빈티지 메세지 카드+봉투+스티커 세트 잎사귀 20개,12800,,,92855844509,https://www.coupang.com/vp/products/8868508266?itemId=25869663614&vendorItemId=92855844509,,
윰,61645516,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 혼합색상 30개 랜덤발송(스티커),16500,,,92855844706,https://www.coupang.com/vp/products/8868508334?itemId=25869663879&vendorItemId=92855844706,,
윰,61645517,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 혼합색상 6개 랜덤발송(스티커),6980,,,92855844722,https://www.coupang.com/vp/products/8868508334?itemId=25869663880&vendorItemId=92855844722,,
윰,61645518,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 샌드베이지 6개 랜덤발송(스티커),6470,,,92855844737,https://www.coupang.com/vp/products/8868508334?itemId=25869663882&vendorItemId=92855844737,,
윰,61645519,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 크림베이지 6개 랜덤발송(스티커),6980,,,92855844758,https://www.coupang.com/vp/products/8868508334?itemId=25869663883&vendorItemId=92855844758,,
윰,61645520,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 올리브 6개 랜덤발송(스티커),6980,,,92855844775,https://www.coupang.com/vp/products/8868508334?itemId=25869663884&vendorItemId=92855844775,,
윰,61645521,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 인디블루 6개 랜덤발송(스티커),6980,,,92855844798,https://www.coupang.com/vp/products/8868508334?itemId=25869663885&vendorItemId=92855844798,,
윰,61645523,윰스 감성 골드포인트 감사 메세지 카드+봉투+스티커 세트 네이비 6개 랜덤발송(스티커),6980,,,92855844821,https://www.coupang.com/vp/products/8868508334?itemId=25869663887&vendorItemId=92855844821,,
윰,61671987,윰스 골드라인 일러스트 미니 카드세트 동물 6개,6980,,,92858865841,https://www.coupang.com/vp/products/8869226215?itemId=25872743172&vendorItemId=92858865841,,
윰,61671988,윰스 골드라인 일러스트 미니 카드세트 기프트 6개,6980,,,92858865867,https://www.coupang.com/vp/products/8869226215?itemId=25872743175&vendorItemId=92858865867,,
윰,61671990,윰스 골드라인 일러스트 미니 카드세트 심플 6개,6980,,,92858865917,https://www.coupang.com/vp/products/8869226215?itemId=25872743180&vendorItemId=92858865917,,
윰,61671991,윰스 골드라인 일러스트 미니 카드세트 동물 30개,12900,,,92858865945,https://www.coupang.com/vp/products/8869226215?itemId=25872743182&vendorItemId=92858865945,,
윰,61671992,윰스 골드라인 일러스트 미니 카드세트 기프트 30개,12900,,,92858865990,https://www.coupang.com/vp/products/8869226215?itemId=25872743185&vendorItemId=92858865990,,
윰,61671993,윰스 골드라인 일러스트 미니 카드세트 플라워 30개,12900,,,92858866027,https://www.coupang.com/vp/products/8869226215?itemId=25872743187&vendorItemId=92858866027,,
윰,61671994,윰스 골드라인 일러스트 미니 카드세트 심플 30개,12900,,,92858866049,https://www.coupang.com/vp/products/8869226215?itemId=25872743189&vendorItemId=92858866049,,
윰,61682273,윰스 하트 메세지 미니카드+봉투 세트 화이트레드 12개,6980,,,92858875593,https://www.coupang.com/vp/products/8869228392?itemId=25872753975&vendorItemId=92858875593,,
윰,61682274,윰스 하트 메세지 미니카드+봉투 세트 소프트핑크 12개,6980,,,92858875605,https://www.coupang.com/vp/products/8869228392?itemId=25872753978&vendorItemId=92858875605,,
윰,61682275,윰스 하트 메세지 미니카드+봉투 세트 블루핑크 12개,6980,,,92858875616,https://www.coupang.com/vp/products/8869228392?itemId=25872753980&vendorItemId=92858875616,,
윰,61682276,윰스 하트 메세지 미니카드+봉투 세트 핑크레드 12개,6980,,,92858875637,https://www.coupang.com/vp/products/8869228392?itemId=25872753981&vendorItemId=92858875637,,
윰,61682277,윰스 하트 메세지 미니카드+봉투 세트 오션민트 12개,6980,,,92858875653,https://www.coupang.com/vp/products/8869228392?itemId=25872753984&vendorItemId=92858875653,,
윰,61682278,윰스 하트 메세지 미니카드+봉투 세트 그린핑크 12개,6980,,,92858875667,https://www.coupang.com/vp/products/8869228392?itemId=25872753987&vendorItemId=92858875667,,
윰,61682281,윰스 하트 메세지 미니카드+봉투 세트 라벤더핑크 12개,6980,,,92858875682,https://www.coupang.com/vp/products/8869228392?itemId=25872753990&vendorItemId=92858875682,,
윰,61682284,윰스 하트 메세지 미니카드+봉투 세트 아이보리레드 12개,6980,,,92858875695,https://www.coupang.com/vp/products/8869228392?itemId=25872753993&vendorItemId=92858875695,,
윰,61682285,윰스 하트 메세지 미니카드+봉투 세트 블랙핑크 12개,6980,,,92858875711,https://www.coupang.com/vp/products/8869228392?itemId=25872753995&vendorItemId=92858875711,,
윰,61682286,윰스 하트 메세지 미니카드+봉투 세트 핫핑크 12개,6980,,,92858875732,https://www.coupang.com/vp/products/8869228392?itemId=25872753998&vendorItemId=92858875732,,
윰,61679239,윰스 마카롱 컬러 하트 미니카드 혼합색상 12개,6980,,,92858094417,https://www.coupang.com/vp/products/8869041568?itemId=25871957086&vendorItemId=92858094417,,
윰,61645475,윰스 마카롱 컬러 하트 미니카드 라벤더하트 10개,6580,,,92855844095,https://www.coupang.com/vp/products/8868508145?itemId=25869663076&vendorItemId=92855844095,,
윰,61645476,윰스 마카롱 컬러 하트 미니카드 베이비블루 10개,6580,,,92855844102,https://www.coupang.com/vp/products/8868508145?itemId=25869663080&vendorItemId=92855844102,,
윰,61645477,윰스 마카롱 컬러 하트 미니카드 모브퍼플 10개,6580,,,92855844107,https://www.coupang.com/vp/products/8868508145?itemId=25869663084&vendorItemId=92855844107,,
윰,61645480,윰스 마카롱 컬러 하트 미니카드 소프트핑크 10개,6580,,,92855844115,https://www.coupang.com/vp/products/8868508145?itemId=25869663091&vendorItemId=92855844115,,
윰,61645481,윰스 마카롱 컬러 하트 미니카드 민트그린 10개,6580,,,92855844124,https://www.coupang.com/vp/products/8868508145?itemId=25869663094&vendorItemId=92855844124,,
윰,61645482,윰스 마카롱 컬러 하트 미니카드 피치베이지 10개,6580,,,92855844134,https://www.coupang.com/vp/products/8868508145?itemId=25869663099&vendorItemId=92855844134,,
윰,61850722,윰스 디지털 미니 안전금고 골드 1개,26800,,,92902057665,https://www.coupang.com/vp/products/8880343049?itemId=25916482070&vendorItemId=92902057665,,
윰,61850723,윰스 디지털 미니 안전금고 레드 1개,26800,,,92902057686,https://www.coupang.com/vp/products/8880343049?itemId=25916482072&vendorItemId=92902057686,,
윰,61850724,윰스 디지털 미니 안전금고 블랙 1개,26800,,,92902057712,https://www.coupang.com/vp/products/8880343049?itemId=25916482074&vendorItemId=92902057712,,
윰,61850728,윰스 디지털 미니 안전금고 화이트 1개,26800,,,92902057792,https://www.coupang.com/vp/products/8880343049?itemId=25916482082&vendorItemId=92902057792,,
윰,61850729,윰스 디지털 상단 투입 미니 안전금고 골드 1개,26800,,,92902057641,https://www.coupang.com/vp/products/8880343073?itemId=25916482205&vendorItemId=92902057641,,
윰,61850730,윰스 디지털 상단 투입 미니 안전금고 레드 1개,26800,,,92902057657,https://www.coupang.com/vp/products/8880343073?itemId=25916482212&vendorItemId=92902057657,,
윰,61850731,윰스 디지털 상단 투입 미니 안전금고 블랙 1개,26800,,,92902057677,https://www.coupang.com/vp/products/8880343073?itemId=25916482220&vendorItemId=92902057677,,
윰,61850732,윰스 디지털 상단 투입 미니 안전금고 블루 1개,26800,,,92902057702,https://www.coupang.com/vp/products/8880343073?itemId=25916482226&vendorItemId=92902057702,,
윰,61850733,윰스 디지털 상단 투입 미니 안전금고 커피 1개,26800,,,92902057723,https://www.coupang.com/vp/products/8880343073?itemId=25916482230&vendorItemId=92902057723,,
윰,61850735,윰스 디지털 상단 투입 미니 안전금고 화이트 1개,26800,,,92902057883,https://www.coupang.com/vp/products/8880343073?itemId=25916482235&vendorItemId=92902057883,,
윰,61850743,윰스 미니 열쇠금고 화이트 1개,24900,,,92902057964,https://www.coupang.com/vp/products/8880343083?itemId=25916482309&vendorItemId=92902057964,,
윰,61850746,윰스 상단 투입 미니 열쇠금고 블랙 1개,23500,,,92902057763,https://www.coupang.com/vp/products/8880343084?itemId=25916482295&vendorItemId=92902057763,,
윰,61850747,윰스 상단 투입 미니 열쇠금고 블루 1개,23500,,,92902057777,https://www.coupang.com/vp/products/8880343084?itemId=25916482301&vendorItemId=92902057777,,
윰,61850749,윰스 상단 투입 미니 열쇠금고 핑크 1개,23500,,,92902057939,https://www.coupang.com/vp/products/8880343084?itemId=25916482311&vendorItemId=92902057939,,
윰,61850750,윰스 상단 투입 미니 열쇠금고 화이트 1개,23500,,,92902057966,https://www.coupang.com/vp/products/8880343084?itemId=25916482318&vendorItemId=92902057966,,
윰,62014045,윰스 DIY 생일축하 팝업 용돈박스 핑크 1세트,8900,,,92939209337,https://www.coupang.com/vp/products/8891321113?itemId=25956411726&vendorItemId=92939209353,,
윰,62014046,윰스 DIY 생일축하 팝업 용돈박스 블루 1세트,8900,,,92939209353,https://www.coupang.com/vp/products/8891321113?itemId=25956411726&vendorItemId=92939209353,,
윰,61968641,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 레드 220 x 110 mm 1세트,10370,,,92929604377,https://www.coupang.com/vp/products/8887344919?itemId=25946452210&vendorItemId=92929604377,,
윰,61968643,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 네이비 220 x 110 mm 1세트,10370,,,92929604420,https://www.coupang.com/vp/products/8887344919?itemId=25946452214&vendorItemId=92929604420,,
윰,61968644,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 아이보리 220 x 110 mm 1세트,10370,,,92929604435,https://www.coupang.com/vp/products/8887344919?itemId=25946452216&vendorItemId=92929604435,,
윰,61968645,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 골드 220 x 110 mm 1세트,10370,,,92929604455,https://www.coupang.com/vp/products/8887344919?itemId=25946452218&vendorItemId=92929604455,,
윰,61968646,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 실버 220 x 110 mm 1세트,10370,,,92929604477,https://www.coupang.com/vp/products/8887344919?itemId=25946452220&vendorItemId=92929604477,,
윰,61968647,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 핑크 220 x 110 mm 1세트,10370,,,92929604495,https://www.coupang.com/vp/products/8887344919?itemId=25946452222&vendorItemId=92929604495,,
윰,61968648,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 오렌지 220 x 110 mm 1세트,10370,,,92929604518,https://www.coupang.com/vp/products/8887344919?itemId=25946452224&vendorItemId=92929604518,,
윰,61968649,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 그린 220 x 110 mm 1세트,10370,,,92929604536,https://www.coupang.com/vp/products/8887344919?itemId=25946452226&vendorItemId=92929604536,,
윰,61968651,윰스 고급 용돈봉투 상품권 선물 편지봉투 10매 커피 220 x 110 mm 1세트,10370,,,92929604553,https://www.coupang.com/vp/products/8887344919?itemId=25946452228&vendorItemId=92929604553,,
윰,62178807,윰스 가죽 용돈봉투 2종 브라운+블루 2개,6900,,,92986912082,https://www.coupang.com/vp/products/8904479504?itemId=26004844100&vendorItemId=92986912082,,
윰,62178808,윰스 가죽 용돈봉투 2종 블랙+핑크 2개,6900,,,92986912095,https://www.coupang.com/vp/products/8904479504?itemId=26004844100&vendorItemId=92986912095,,
